source,target,following,followed_by
SenJohnThune,ChrisMurphyCT,FALSE,FALSE
SenJohnThune,SenBlumenthal,FALSE,FALSE
SenJohnThune,SenatorCarper,TRUE,FALSE
SenJohnThune,ChrisCoons,TRUE,FALSE
SenJohnThune,SenBillNelson,FALSE,FALSE
SenJohnThune,marcorubio,FALSE,TRUE
SenJohnThune,sendavidperdue,TRUE,FALSE
SenJohnThune,SenatorIsakson,TRUE,FALSE
SenJohnThune,brianschatz,FALSE,FALSE
SenJohnThune,maziehirono,FALSE,FALSE
SenJohnThune,MikeCrapo,TRUE,FALSE
SenJohnThune,SenatorRisch,TRUE,TRUE
SenJohnThune,SenDuckworth,FALSE,FALSE
SenJohnThune,SenatorDurbin,TRUE,FALSE
SenJohnThune,SenDonnelly,FALSE,FALSE
SenJohnThune,SenToddYoung,FALSE,FALSE
SenJohnThune,ChuckGrassley,FALSE,TRUE
SenJohnThune,joniernst,FALSE,FALSE
SenJohnThune,SenPatRoberts,TRUE,TRUE
SenJohnThune,JerryMoran,TRUE,TRUE
SenJohnThune,SenateMajLdr,TRUE,TRUE
SenJohnThune,RandPaul,TRUE,TRUE
SenJohnThune,BillCassidy,FALSE,FALSE
SenJohnThune,SenJohnKennedy,TRUE,FALSE
SenJohnThune,SenAngusKing,TRUE,FALSE
SenJohnThune,SenatorCollins,TRUE,TRUE
SenJohnThune,ChrisVanHollen,FALSE,FALSE
SenJohnThune,SenatorCardin,TRUE,FALSE
SenJohnThune,SenMarkey,TRUE,FALSE
SenJohnThune,SenWarren,TRUE,FALSE
SenJohnThune,SenGaryPeters,TRUE,FALSE
SenJohnThune,SenStabenow,FALSE,FALSE
SenJohnThune,amyklobuchar,TRUE,FALSE
SenJohnThune,SenTinaSmith,FALSE,FALSE
SenJohnThune,SenThadCochran,TRUE,FALSE
SenJohnThune,SenatorWicker,TRUE,TRUE
SenJohnThune,clairecmc,FALSE,FALSE
SenJohnThune,RoyBlunt,TRUE,TRUE
SenJohnThune,SteveDaines,TRUE,FALSE
SenJohnThune,SenatorTester,TRUE,FALSE
SenJohnThune,SenatorFischer,TRUE,TRUE
SenJohnThune,BenSasse,FALSE,FALSE
SenJohnThune,SenCortezMasto,FALSE,FALSE
SenJohnThune,SenDeanHeller,TRUE,FALSE
SenJohnThune,SenatorShaheen,TRUE,FALSE
SenJohnThune,SenatorHassan,TRUE,FALSE
SenJohnThune,CoryBooker,TRUE,FALSE
SenJohnThune,SenatorMenendez,FALSE,FALSE
SenJohnThune,MartinHeinrich,FALSE,FALSE
SenJohnThune,SenatorTomUdall,TRUE,FALSE
SenJohnThune,SenSchumer,FALSE,FALSE
SenJohnThune,SenGillibrand,FALSE,FALSE
SenJohnThune,SenatorBurr,TRUE,TRUE
SenJohnThune,SenThomTillis,TRUE,FALSE
SenJohnThune,SenatorHeitkamp,FALSE,FALSE
SenJohnThune,SenJohnHoeven,TRUE,FALSE
SenJohnThune,SenSherrodBrown,TRUE,FALSE
SenJohnThune,senrobportman,TRUE,TRUE
SenJohnThune,JimInhofe,FALSE,FALSE
SenJohnThune,SenatorLankford,TRUE,FALSE
SenJohnThune,RonWyden,TRUE,FALSE
SenJohnThune,SenJeffMerkley,TRUE,FALSE
SenJohnThune,SenBobCasey,TRUE,FALSE
SenJohnThune,SenToomey,TRUE,TRUE
SenJohnThune,SenJackReed,FALSE,FALSE
SenJohnThune,SenWhitehouse,TRUE,FALSE
SenJohnThune,GrahamBlog,TRUE,TRUE
SenJohnThune,SenatorTimScott,TRUE,TRUE
SenJohnThune,SenatorRounds,TRUE,TRUE
SenJohnThune,SenJohnThune,FALSE,FALSE
SenJohnThune,SenAlexander,TRUE,TRUE
SenJohnThune,BobCorker,TRUE,FALSE
SenJohnThune,JohnCornyn,TRUE,TRUE
SenJohnThune,SenTedCruz,TRUE,TRUE
SenJohnThune,senorrinhatch,FALSE,FALSE
SenJohnThune,SenMikeLee,TRUE,TRUE
SenJohnThune,SenatorLeahy,FALSE,FALSE
SenJohnThune,timkaine,FALSE,FALSE
SenJohnThune,MarkWarner,TRUE,FALSE
SenJohnThune,PattyMurray,TRUE,FALSE
SenJohnThune,SenatorCantwell,FALSE,FALSE
SenJohnThune,SenCapito,TRUE,TRUE
SenJohnThune,Sen_JoeManchin,TRUE,FALSE
SenJohnThune,SenatorBaldwin,TRUE,FALSE
SenJohnThune,SenRonJohnson,TRUE,TRUE
SenJohnThune,SenatorEnzi,TRUE,FALSE
SenJohnThune,SenJohnBarrasso,TRUE,TRUE
SenAlexander,SenShelby,TRUE,TRUE
SenAlexander,SenDougJones,FALSE,FALSE
SenAlexander,lisamurkowski,TRUE,TRUE
SenAlexander,SenDanSullivan,TRUE,FALSE
SenAlexander,SenJohnMcCain,FALSE,TRUE
SenAlexander,JeffFlake,FALSE,FALSE
SenAlexander,SenTomCotton,TRUE,FALSE
SenAlexander,JohnBoozman,TRUE,TRUE
SenAlexander,SenFeinstein,TRUE,FALSE
SenAlexander,SenKamalaHarris,FALSE,FALSE
SenAlexander,SenBennetCO,FALSE,TRUE
SenAlexander,SenCoryGardner,TRUE,TRUE
SenAlexander,ChrisMurphyCT,FALSE,FALSE
SenAlexander,SenBlumenthal,FALSE,FALSE
SenAlexander,SenatorCarper,TRUE,FALSE
SenAlexander,ChrisCoons,TRUE,FALSE
SenAlexander,SenBillNelson,FALSE,FALSE
SenAlexander,marcorubio,FALSE,TRUE
SenAlexander,sendavidperdue,TRUE,TRUE
SenAlexander,SenatorIsakson,TRUE,TRUE
SenAlexander,brianschatz,FALSE,FALSE
SenAlexander,maziehirono,FALSE,FALSE
SenAlexander,MikeCrapo,TRUE,FALSE
SenAlexander,SenatorRisch,TRUE,FALSE
SenAlexander,SenDuckworth,TRUE,FALSE
SenAlexander,SenatorDurbin,TRUE,FALSE
SenAlexander,SenDonnelly,FALSE,FALSE
SenAlexander,SenToddYoung,FALSE,FALSE
SenAlexander,ChuckGrassley,TRUE,TRUE
SenAlexander,joniernst,FALSE,FALSE
SenAlexander,SenPatRoberts,TRUE,TRUE
SenAlexander,JerryMoran,TRUE,TRUE
SenAlexander,SenateMajLdr,TRUE,TRUE
SenAlexander,RandPaul,TRUE,TRUE
SenAlexander,BillCassidy,TRUE,TRUE
SenAlexander,SenJohnKennedy,TRUE,FALSE
SenAlexander,SenAngusKing,TRUE,TRUE
SenAlexander,SenatorCollins,TRUE,TRUE
SenAlexander,ChrisVanHollen,FALSE,FALSE
SenAlexander,SenatorCardin,TRUE,FALSE
SenAlexander,SenMarkey,TRUE,FALSE
SenAlexander,SenWarren,TRUE,FALSE
SenAlexander,SenGaryPeters,TRUE,FALSE
SenAlexander,SenStabenow,TRUE,FALSE
SenAlexander,amyklobuchar,TRUE,FALSE
SenAlexander,SenTinaSmith,FALSE,FALSE
SenAlexander,SenThadCochran,TRUE,FALSE
SenAlexander,SenatorWicker,TRUE,TRUE
SenAlexander,clairecmc,FALSE,FALSE
SenAlexander,RoyBlunt,TRUE,TRUE
SenAlexander,SteveDaines,TRUE,FALSE
SenAlexander,SenatorTester,FALSE,FALSE
SenAlexander,SenatorFischer,TRUE,FALSE
SenAlexander,BenSasse,FALSE,FALSE
SenAlexander,SenCortezMasto,TRUE,FALSE
SenAlexander,SenDeanHeller,TRUE,TRUE
SenAlexander,SenatorShaheen,FALSE,FALSE
SenAlexander,SenatorHassan,TRUE,FALSE
SenAlexander,CoryBooker,TRUE,TRUE
SenAlexander,SenatorMenendez,FALSE,FALSE
SenAlexander,MartinHeinrich,TRUE,FALSE
SenAlexander,SenatorTomUdall,TRUE,FALSE
SenAlexander,SenSchumer,FALSE,FALSE
SenAlexander,SenGillibrand,FALSE,FALSE
SenAlexander,SenatorBurr,TRUE,TRUE
SenAlexander,SenThomTillis,TRUE,TRUE
SenAlexander,SenatorHeitkamp,FALSE,FALSE
SenAlexander,SenJohnHoeven,TRUE,TRUE
SenAlexander,SenSherrodBrown,TRUE,FALSE
SenAlexander,senrobportman,TRUE,TRUE
SenAlexander,JimInhofe,TRUE,TRUE
SenAlexander,SenatorLankford,TRUE,FALSE
SenAlexander,RonWyden,FALSE,FALSE
SenAlexander,SenJeffMerkley,TRUE,FALSE
SenAlexander,SenBobCasey,TRUE,FALSE
SenAlexander,SenToomey,TRUE,TRUE
SenAlexander,SenJackReed,FALSE,FALSE
SenAlexander,SenWhitehouse,FALSE,FALSE
SenAlexander,GrahamBlog,TRUE,TRUE
SenAlexander,SenatorTimScott,TRUE,FALSE
SenAlexander,SenatorRounds,TRUE,TRUE
SenAlexander,SenJohnThune,TRUE,TRUE
SenAlexander,SenAlexander,FALSE,FALSE
SenAlexander,BobCorker,TRUE,FALSE
SenAlexander,JohnCornyn,TRUE,TRUE
SenAlexander,SenTedCruz,TRUE,FALSE
SenAlexander,senorrinhatch,TRUE,TRUE
SenAlexander,SenMikeLee,TRUE,TRUE
SenAlexander,SenatorLeahy,FALSE,FALSE
SenAlexander,timkaine,FALSE,FALSE
SenAlexander,MarkWarner,TRUE,TRUE
SenAlexander,PattyMurray,TRUE,FALSE
SenAlexander,SenatorCantwell,FALSE,FALSE
SenAlexander,SenCapito,FALSE,FALSE
SenAlexander,Sen_JoeManchin,TRUE,FALSE
SenAlexander,SenatorBaldwin,TRUE,FALSE
SenAlexander,SenRonJohnson,TRUE,TRUE
SenAlexander,SenatorEnzi,TRUE,TRUE
SenAlexander,SenJohnBarrasso,TRUE,TRUE
BobCorker,SenShelby,FALSE,FALSE
BobCorker,SenDougJones,FALSE,FALSE
BobCorker,lisamurkowski,FALSE,FALSE
BobCorker,SenDanSullivan,FALSE,FALSE
BobCorker,SenJohnMcCain,FALSE,TRUE
BobCorker,JeffFlake,FALSE,FALSE
BobCorker,SenTomCotton,FALSE,FALSE
BobCorker,JohnBoozman,FALSE,FALSE
BobCorker,SenFeinstein,FALSE,FALSE
BobCorker,SenKamalaHarris,FALSE,FALSE
BobCorker,SenBennetCO,FALSE,FALSE
BobCorker,SenCoryGardner,FALSE,FALSE
BobCorker,ChrisMurphyCT,FALSE,FALSE
BobCorker,SenBlumenthal,FALSE,FALSE
BobCorker,SenatorCarper,FALSE,FALSE
BobCorker,ChrisCoons,FALSE,FALSE
BobCorker,SenBillNelson,FALSE,FALSE
BobCorker,marcorubio,FALSE,TRUE
BobCorker,sendavidperdue,FALSE,FALSE
BobCorker,SenatorIsakson,FALSE,FALSE
BobCorker,brianschatz,FALSE,FALSE
BobCorker,maziehirono,FALSE,FALSE
BobCorker,MikeCrapo,FALSE,FALSE
BobCorker,SenatorRisch,FALSE,FALSE
BobCorker,SenDuckworth,FALSE,FALSE
BobCorker,SenatorDurbin,FALSE,FALSE
BobCorker,SenDonnelly,FALSE,FALSE
BobCorker,SenToddYoung,FALSE,FALSE
BobCorker,ChuckGrassley,FALSE,FALSE
BobCorker,joniernst,FALSE,FALSE
BobCorker,SenPatRoberts,FALSE,FALSE
BobCorker,JerryMoran,FALSE,FALSE
BobCorker,SenateMajLdr,FALSE,FALSE
BobCorker,RandPaul,FALSE,TRUE
BobCorker,BillCassidy,FALSE,FALSE
BobCorker,SenJohnKennedy,FALSE,FALSE
BobCorker,SenAngusKing,FALSE,FALSE
BobCorker,SenatorCollins,TRUE,TRUE
BobCorker,ChrisVanHollen,FALSE,FALSE
BobCorker,SenatorCardin,FALSE,FALSE
BobCorker,SenMarkey,FALSE,FALSE
BobCorker,SenWarren,FALSE,FALSE
BobCorker,SenGaryPeters,FALSE,FALSE
BobCorker,SenStabenow,FALSE,FALSE
BobCorker,amyklobuchar,FALSE,FALSE
BobCorker,SenTinaSmith,FALSE,FALSE
BobCorker,SenThadCochran,FALSE,FALSE
BobCorker,SenatorWicker,FALSE,FALSE
BobCorker,clairecmc,FALSE,FALSE
BobCorker,RoyBlunt,FALSE,FALSE
BobCorker,SteveDaines,FALSE,FALSE
BobCorker,SenatorTester,FALSE,FALSE
BobCorker,SenatorFischer,FALSE,FALSE
BobCorker,BenSasse,FALSE,FALSE
BobCorker,SenCortezMasto,FALSE,FALSE
BobCorker,SenDeanHeller,FALSE,FALSE
BobCorker,SenatorShaheen,FALSE,FALSE
BobCorker,SenatorHassan,FALSE,FALSE
BobCorker,CoryBooker,FALSE,FALSE
BobCorker,SenatorMenendez,FALSE,FALSE
BobCorker,MartinHeinrich,FALSE,FALSE
BobCorker,SenatorTomUdall,FALSE,FALSE
BobCorker,SenSchumer,FALSE,FALSE
BobCorker,SenGillibrand,FALSE,FALSE
BobCorker,SenatorBurr,FALSE,TRUE
BobCorker,SenThomTillis,FALSE,FALSE
BobCorker,SenatorHeitkamp,FALSE,FALSE
BobCorker,SenJohnHoeven,FALSE,FALSE
BobCorker,SenSherrodBrown,FALSE,FALSE
BobCorker,senrobportman,FALSE,TRUE
BobCorker,JimInhofe,FALSE,TRUE
BobCorker,SenatorLankford,FALSE,FALSE
BobCorker,RonWyden,FALSE,FALSE
BobCorker,SenJeffMerkley,FALSE,FALSE
BobCorker,SenBobCasey,FALSE,FALSE
BobCorker,SenToomey,FALSE,TRUE
BobCorker,SenJackReed,FALSE,FALSE
BobCorker,SenWhitehouse,FALSE,FALSE
BobCorker,GrahamBlog,FALSE,FALSE
BobCorker,SenatorTimScott,FALSE,FALSE
BobCorker,SenatorRounds,FALSE,FALSE
BobCorker,SenJohnThune,FALSE,TRUE
BobCorker,SenAlexander,FALSE,TRUE
BobCorker,BobCorker,FALSE,FALSE
BobCorker,JohnCornyn,FALSE,TRUE
BobCorker,SenTedCruz,FALSE,FALSE
BobCorker,senorrinhatch,FALSE,FALSE
BobCorker,SenMikeLee,FALSE,FALSE
BobCorker,SenatorLeahy,FALSE,FALSE
BobCorker,timkaine,FALSE,FALSE
BobCorker,MarkWarner,FALSE,FALSE
BobCorker,PattyMurray,FALSE,FALSE
BobCorker,SenatorCantwell,FALSE,FALSE
BobCorker,SenCapito,FALSE,FALSE
BobCorker,Sen_JoeManchin,FALSE,FALSE
BobCorker,SenatorBaldwin,FALSE,FALSE
BobCorker,SenRonJohnson,FALSE,FALSE
BobCorker,SenatorEnzi,FALSE,FALSE
BobCorker,SenJohnBarrasso,FALSE,FALSE
JohnCornyn,SenShelby,TRUE,TRUE
JohnCornyn,SenDougJones,FALSE,FALSE
JohnCornyn,lisamurkowski,TRUE,TRUE
JohnCornyn,SenDanSullivan,TRUE,TRUE
JohnCornyn,SenJohnMcCain,TRUE,TRUE
JohnCornyn,JeffFlake,TRUE,TRUE
JohnCornyn,SenTomCotton,TRUE,TRUE
JohnCornyn,JohnBoozman,TRUE,TRUE
JohnCornyn,SenFeinstein,FALSE,TRUE
JohnCornyn,SenKamalaHarris,FALSE,FALSE
JohnCornyn,SenBennetCO,FALSE,TRUE
JohnCornyn,SenCoryGardner,TRUE,TRUE
JohnCornyn,ChrisMurphyCT,FALSE,FALSE
JohnCornyn,SenBlumenthal,TRUE,TRUE
JohnCornyn,SenatorCarper,FALSE,TRUE
JohnCornyn,ChrisCoons,TRUE,TRUE
JohnCornyn,SenBillNelson,FALSE,TRUE
JohnCornyn,marcorubio,FALSE,TRUE
JohnCornyn,sendavidperdue,TRUE,TRUE
JohnCornyn,SenatorIsakson,TRUE,TRUE
JohnCornyn,brianschatz,FALSE,FALSE
JohnCornyn,maziehirono,TRUE,TRUE
JohnCornyn,MikeCrapo,TRUE,TRUE
JohnCornyn,SenatorRisch,TRUE,TRUE
JohnCornyn,SenDuckworth,FALSE,FALSE
JohnCornyn,SenatorDurbin,TRUE,TRUE
JohnCornyn,SenDonnelly,FALSE,TRUE
JohnCornyn,SenToddYoung,TRUE,TRUE
JohnCornyn,ChuckGrassley,TRUE,TRUE
JohnCornyn,joniernst,FALSE,TRUE
JohnCornyn,SenPatRoberts,TRUE,TRUE
JohnCornyn,JerryMoran,TRUE,TRUE
JohnCornyn,SenateMajLdr,TRUE,TRUE
JohnCornyn,RandPaul,TRUE,TRUE
JohnCornyn,BillCassidy,FALSE,TRUE
JohnCornyn,SenJohnKennedy,TRUE,TRUE
JohnCornyn,SenAngusKing,TRUE,TRUE
JohnCornyn,SenatorCollins,TRUE,TRUE
JohnCornyn,ChrisVanHollen,FALSE,FALSE
JohnCornyn,SenatorCardin,TRUE,TRUE
JohnCornyn,SenMarkey,TRUE,TRUE
JohnCornyn,SenWarren,FALSE,FALSE
JohnCornyn,SenGaryPeters,FALSE,FALSE
JohnCornyn,SenStabenow,TRUE,FALSE
JohnCornyn,amyklobuchar,TRUE,TRUE
JohnCornyn,SenTinaSmith,FALSE,FALSE
JohnCornyn,SenThadCochran,TRUE,TRUE
JohnCornyn,SenatorWicker,TRUE,TRUE
JohnCornyn,clairecmc,FALSE,TRUE
JohnCornyn,RoyBlunt,TRUE,TRUE
JohnCornyn,SteveDaines,TRUE,TRUE
JohnCornyn,SenatorTester,TRUE,TRUE
JohnCornyn,SenatorFischer,TRUE,TRUE
JohnCornyn,BenSasse,FALSE,TRUE
JohnCornyn,SenCortezMasto,TRUE,FALSE
JohnCornyn,SenDeanHeller,TRUE,TRUE
JohnCornyn,SenatorShaheen,TRUE,TRUE
JohnCornyn,SenatorHassan,TRUE,FALSE
JohnCornyn,CoryBooker,FALSE,TRUE
JohnCornyn,SenatorMenendez,TRUE,TRUE
JohnCornyn,MartinHeinrich,FALSE,FALSE
JohnCornyn,SenatorTomUdall,TRUE,TRUE
JohnCornyn,SenSchumer,FALSE,TRUE
JohnCornyn,SenGillibrand,FALSE,TRUE
JohnCornyn,SenatorBurr,TRUE,TRUE
JohnCornyn,SenThomTillis,TRUE,TRUE
JohnCornyn,SenatorHeitkamp,FALSE,TRUE
JohnCornyn,SenJohnHoeven,TRUE,TRUE
JohnCornyn,SenSherrodBrown,TRUE,TRUE
JohnCornyn,senrobportman,TRUE,TRUE
JohnCornyn,JimInhofe,TRUE,TRUE
JohnCornyn,SenatorLankford,TRUE,TRUE
JohnCornyn,RonWyden,FALSE,TRUE
JohnCornyn,SenJeffMerkley,TRUE,TRUE
JohnCornyn,SenBobCasey,TRUE,TRUE
JohnCornyn,SenToomey,TRUE,TRUE
JohnCornyn,SenJackReed,FALSE,TRUE
JohnCornyn,SenWhitehouse,TRUE,TRUE
JohnCornyn,GrahamBlog,TRUE,TRUE
JohnCornyn,SenatorTimScott,TRUE,TRUE
JohnCornyn,SenatorRounds,TRUE,TRUE
JohnCornyn,SenJohnThune,TRUE,TRUE
JohnCornyn,SenAlexander,TRUE,TRUE
JohnCornyn,BobCorker,TRUE,FALSE
JohnCornyn,JohnCornyn,FALSE,FALSE
JohnCornyn,SenTedCruz,TRUE,TRUE
JohnCornyn,senorrinhatch,FALSE,TRUE
JohnCornyn,SenMikeLee,TRUE,TRUE
JohnCornyn,SenatorLeahy,FALSE,TRUE
JohnCornyn,timkaine,FALSE,TRUE
JohnCornyn,MarkWarner,TRUE,TRUE
JohnCornyn,PattyMurray,TRUE,TRUE
JohnCornyn,SenatorCantwell,FALSE,TRUE
JohnCornyn,SenCapito,TRUE,TRUE
JohnCornyn,Sen_JoeManchin,TRUE,TRUE
JohnCornyn,SenatorBaldwin,TRUE,TRUE
JohnCornyn,SenRonJohnson,TRUE,TRUE
JohnCornyn,SenatorEnzi,TRUE,TRUE
JohnCornyn,SenJohnBarrasso,TRUE,TRUE
SenTedCruz,SenShelby,TRUE,TRUE
SenTedCruz,SenDougJones,FALSE,FALSE
SenTedCruz,lisamurkowski,TRUE,TRUE
SenTedCruz,SenDanSullivan,TRUE,FALSE
SenTedCruz,SenJohnMcCain,FALSE,TRUE
SenTedCruz,JeffFlake,FALSE,TRUE
SenTedCruz,SenTomCotton,TRUE,TRUE
SenTedCruz,JohnBoozman,FALSE,TRUE
SenTedCruz,SenFeinstein,FALSE,FALSE
SenTedCruz,SenKamalaHarris,FALSE,FALSE
SenTedCruz,SenBennetCO,TRUE,FALSE
SenTedCruz,SenCoryGardner,TRUE,TRUE
SenTedCruz,ChrisMurphyCT,FALSE,FALSE
SenTedCruz,SenBlumenthal,FALSE,FALSE
SenTedCruz,SenatorCarper,FALSE,FALSE
SenTedCruz,ChrisCoons,FALSE,FALSE
SenTedCruz,SenBillNelson,FALSE,TRUE
SenTedCruz,marcorubio,FALSE,TRUE
SenTedCruz,sendavidperdue,TRUE,TRUE
SenTedCruz,SenatorIsakson,FALSE,TRUE
SenTedCruz,brianschatz,FALSE,FALSE
SenTedCruz,maziehirono,FALSE,FALSE
SenTedCruz,MikeCrapo,TRUE,TRUE
SenTedCruz,SenatorRisch,TRUE,TRUE
SenTedCruz,SenDuckworth,FALSE,FALSE
SenTedCruz,SenatorDurbin,TRUE,FALSE
SenTedCruz,SenDonnelly,FALSE,FALSE
SenTedCruz,SenToddYoung,FALSE,FALSE
SenTedCruz,ChuckGrassley,FALSE,TRUE
SenTedCruz,joniernst,FALSE,FALSE
SenTedCruz,SenPatRoberts,TRUE,TRUE
SenTedCruz,JerryMoran,TRUE,TRUE
SenTedCruz,SenateMajLdr,TRUE,FALSE
SenTedCruz,RandPaul,TRUE,TRUE
SenTedCruz,BillCassidy,FALSE,TRUE
SenTedCruz,SenJohnKennedy,TRUE,FALSE
SenTedCruz,SenAngusKing,TRUE,TRUE
SenTedCruz,SenatorCollins,FALSE,TRUE
SenTedCruz,ChrisVanHollen,FALSE,FALSE
SenTedCruz,SenatorCardin,TRUE,FALSE
SenTedCruz,SenMarkey,TRUE,FALSE
SenTedCruz,SenWarren,TRUE,FALSE
SenTedCruz,SenGaryPeters,FALSE,FALSE
SenTedCruz,SenStabenow,FALSE,FALSE
SenTedCruz,amyklobuchar,FALSE,FALSE
SenTedCruz,SenTinaSmith,FALSE,FALSE
SenTedCruz,SenThadCochran,TRUE,TRUE
SenTedCruz,SenatorWicker,TRUE,TRUE
SenTedCruz,clairecmc,FALSE,FALSE
SenTedCruz,RoyBlunt,TRUE,TRUE
SenTedCruz,SteveDaines,TRUE,TRUE
SenTedCruz,SenatorTester,TRUE,FALSE
SenTedCruz,SenatorFischer,TRUE,TRUE
SenTedCruz,BenSasse,TRUE,TRUE
SenTedCruz,SenCortezMasto,TRUE,FALSE
SenTedCruz,SenDeanHeller,TRUE,TRUE
SenTedCruz,SenatorShaheen,FALSE,FALSE
SenTedCruz,SenatorHassan,FALSE,FALSE
SenTedCruz,CoryBooker,TRUE,TRUE
SenTedCruz,SenatorMenendez,FALSE,TRUE
SenTedCruz,MartinHeinrich,FALSE,FALSE
SenTedCruz,SenatorTomUdall,TRUE,FALSE
SenTedCruz,SenSchumer,FALSE,FALSE
SenTedCruz,SenGillibrand,FALSE,TRUE
SenTedCruz,SenatorBurr,TRUE,TRUE
SenTedCruz,SenThomTillis,TRUE,FALSE
SenTedCruz,SenatorHeitkamp,FALSE,FALSE
SenTedCruz,SenJohnHoeven,TRUE,TRUE
SenTedCruz,SenSherrodBrown,TRUE,FALSE
SenTedCruz,senrobportman,TRUE,TRUE
SenTedCruz,JimInhofe,TRUE,TRUE
SenTedCruz,SenatorLankford,FALSE,FALSE
SenTedCruz,RonWyden,FALSE,FALSE
SenTedCruz,SenJeffMerkley,TRUE,FALSE
SenTedCruz,SenBobCasey,TRUE,FALSE
SenTedCruz,SenToomey,FALSE,TRUE
SenTedCruz,SenJackReed,FALSE,FALSE
SenTedCruz,SenWhitehouse,FALSE,FALSE
SenTedCruz,GrahamBlog,TRUE,TRUE
SenTedCruz,SenatorTimScott,TRUE,TRUE
SenTedCruz,SenatorRounds,TRUE,FALSE
SenTedCruz,SenJohnThune,TRUE,TRUE
SenTedCruz,SenAlexander,FALSE,TRUE
SenTedCruz,BobCorker,FALSE,FALSE
SenTedCruz,JohnCornyn,TRUE,TRUE
SenTedCruz,SenTedCruz,FALSE,FALSE
SenTedCruz,senorrinhatch,FALSE,TRUE
SenTedCruz,SenMikeLee,TRUE,TRUE
SenTedCruz,SenatorLeahy,FALSE,TRUE
SenTedCruz,timkaine,FALSE,FALSE
SenTedCruz,MarkWarner,FALSE,FALSE
SenTedCruz,PattyMurray,FALSE,FALSE
SenTedCruz,SenatorCantwell,FALSE,FALSE
SenTedCruz,SenCapito,FALSE,FALSE
SenTedCruz,Sen_JoeManchin,TRUE,FALSE
SenTedCruz,SenatorBaldwin,TRUE,TRUE
SenTedCruz,SenRonJohnson,TRUE,TRUE
SenTedCruz,SenatorEnzi,TRUE,TRUE
SenTedCruz,SenJohnBarrasso,FALSE,TRUE
senorrinhatch,SenShelby,TRUE,TRUE
senorrinhatch,SenDougJones,FALSE,FALSE
senorrinhatch,lisamurkowski,TRUE,TRUE
senorrinhatch,SenDanSullivan,TRUE,FALSE
senorrinhatch,SenJohnMcCain,FALSE,TRUE
senorrinhatch,JeffFlake,FALSE,FALSE
senorrinhatch,SenTomCotton,TRUE,FALSE
senorrinhatch,JohnBoozman,FALSE,FALSE
senorrinhatch,SenFeinstein,FALSE,FALSE
senorrinhatch,SenKamalaHarris,FALSE,FALSE
senorrinhatch,SenBennetCO,TRUE,FALSE
senorrinhatch,SenCoryGardner,TRUE,TRUE
senorrinhatch,ChrisMurphyCT,FALSE,FALSE
senorrinhatch,SenBlumenthal,FALSE,FALSE
senorrinhatch,SenatorCarper,FALSE,FALSE
senorrinhatch,ChrisCoons,TRUE,FALSE
senorrinhatch,SenBillNelson,FALSE,FALSE
senorrinhatch,marcorubio,FALSE,FALSE
senorrinhatch,sendavidperdue,TRUE,TRUE
senorrinhatch,SenatorIsakson,TRUE,TRUE
senorrinhatch,brianschatz,FALSE,FALSE
senorrinhatch,maziehirono,TRUE,FALSE
senorrinhatch,MikeCrapo,TRUE,FALSE
senorrinhatch,SenatorRisch,TRUE,TRUE
senorrinhatch,SenDuckworth,FALSE,FALSE
senorrinhatch,SenatorDurbin,FALSE,FALSE
senorrinhatch,SenDonnelly,FALSE,FALSE
senorrinhatch,SenToddYoung,FALSE,FALSE
senorrinhatch,ChuckGrassley,TRUE,FALSE
senorrinhatch,joniernst,FALSE,FALSE
senorrinhatch,SenPatRoberts,TRUE,TRUE
senorrinhatch,JerryMoran,TRUE,FALSE
senorrinhatch,SenateMajLdr,TRUE,FALSE
senorrinhatch,RandPaul,TRUE,TRUE
senorrinhatch,BillCassidy,FALSE,FALSE
senorrinhatch,SenJohnKennedy,TRUE,FALSE
senorrinhatch,SenAngusKing,TRUE,TRUE
senorrinhatch,SenatorCollins,TRUE,TRUE
senorrinhatch,ChrisVanHollen,FALSE,FALSE
senorrinhatch,SenatorCardin,TRUE,FALSE
senorrinhatch,SenMarkey,TRUE,FALSE
senorrinhatch,SenWarren,TRUE,FALSE
senorrinhatch,SenGaryPeters,FALSE,FALSE
senorrinhatch,SenStabenow,TRUE,FALSE
senorrinhatch,amyklobuchar,FALSE,FALSE
senorrinhatch,SenTinaSmith,FALSE,FALSE
senorrinhatch,SenThadCochran,TRUE,FALSE
senorrinhatch,SenatorWicker,TRUE,FALSE
senorrinhatch,clairecmc,FALSE,FALSE
senorrinhatch,RoyBlunt,TRUE,TRUE
senorrinhatch,SteveDaines,TRUE,FALSE
senorrinhatch,SenatorTester,TRUE,FALSE
senorrinhatch,SenatorFischer,TRUE,FALSE
senorrinhatch,BenSasse,FALSE,FALSE
senorrinhatch,SenCortezMasto,TRUE,FALSE
senorrinhatch,SenDeanHeller,TRUE,TRUE
senorrinhatch,SenatorShaheen,FALSE,FALSE
senorrinhatch,SenatorHassan,FALSE,FALSE
senorrinhatch,CoryBooker,TRUE,FALSE
senorrinhatch,SenatorMenendez,TRUE,FALSE
senorrinhatch,MartinHeinrich,FALSE,FALSE
senorrinhatch,SenatorTomUdall,TRUE,FALSE
senorrinhatch,SenSchumer,FALSE,FALSE
senorrinhatch,SenGillibrand,FALSE,FALSE
senorrinhatch,SenatorBurr,TRUE,TRUE
